Permit Number,Permit Type,Permit Type Definition,Permit Creation Date,Block,Lot,Street Number,Street Number Suffix,Street Name,Street Suffix,Unit,Unit Suffix,Description,Current Status,Current Status Date,Filed Date,Issued Date,Completed Date,First Construction Document Date,Structural Notification,Number of Existing Stories,Number of Proposed Stories,Voluntary Soft-Story Retrofit,Fire Only Permit,Permit Expiration Date,Estimated Cost,Revised Cost,Existing Use,Existing Units,Proposed Use,Proposed Units,Plansets,TIDF Compliance,Existing Construction Type,Existing Construction Type Description,Proposed Construction Type,Proposed Construction Type Description,Site Permit,Supervisor District,Neighborhoods - Analysis Boundaries,Zipcode,Location,Record ID,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,DELETE - Zip Codes,DELETE - Fire Prevention Districts,DELETE - Supervisor Districts,DELETE - Current Police Districts,DELETE - Supervisorial_Districts_Waterline_data_from_7pkg_wer3,apn,new_units
201412234418,1,new construction,2014-12-23,3737,012,245,,01st,St,,,"to erect 56 stories tower, 2.5 basement, 9 stories element high rise building, with 546 units residential, retail & parking.** maher: compliance with ordinance no# 155-13 requied; route to dph **",complete,2020-04-09,2014-12-23,2015-12-10,2020-04-09,2019-03-06,,,56.0,,,2021-11-08,175000000.0,207680000.0,,,apartments,546.0,2.0,,,,1.0,constr type 1,Y,6.0,Financial District/South Beach,94105.0,"(37.78790002457174, -122.39459390451542)",1366045165659,32.0,1.0,10.0,8.0,28855.0,6.0,9.0,2.0,3.0,3737/012,546.0
201907236649,1,new construction,2019-07-23,3733,093,266,,04th,St,,,"mayor dir 17-02: 100% affordable transit-oriented(tod) mixed-used.       to erect 8 stories, no basement, type i-a & i-b, 70 units multi family residential with mix used building. (r-2, a-3, m)** maher: n/a **",approved,2020-01-03,2019-07-23,,,,,,8.0,,,,33750000.0,33750000.0,,,apartments,70.0,3.0,,,,1.0,constr type 1,Y,6.0,South of Market,94103.0,"(37.782079227699825, -122.40165676715654)",1560882165563,32.0,1.0,10.0,34.0,28853.0,6.0,9.0,2.0,3.0,3733/093,70.0
202001282900,1,new construction,2020-01-28,2745,036,11,,Burnett North,Av,,,erect a nine story type 1 construction nine residential dwelling units condo building.,filed,2020-01-28,2020-01-28,,,,,,9.0,,,,3750000.0,,,,apartments,9.0,2.0,,,,1.0,constr type 1,Y,8.0,Twin Peaks,94131.0,"(37.75642359113713, -122.44411947960477)",1583706486836,47.0,7.0,5.0,38.0,28862.0,2.0,5.0,8.0,1.0,2745/036,9.0
201705025458,1,new construction,2017-05-02,3521,022,333,,12th,St,,,"to erect 7 stories, 1 basement, 200 residential building.   (r-2,b,s-2,u)** maher: n/a **",reinstated,2020-11-12,2017-05-02,2018-02-21,,2018-05-30,,,7.0,,,2024-01-21,26500000.0,35091493.0,,,apartments,200.0,2.0,,,,1.0,constr type 1,Y,6.0,Mission,94103.0,"(37.770824987925025, -122.41400655540012)",1461577156732,32.0,1.0,10.0,20.0,28853.0,8.0,9.0,2.0,3.0,3521/022,200.0
201807033677,1,new construction,2018-07-03,6973,039,2340,,San Jose,Av,,,"per ord# 17-02, parallel process, to erect 9 stories, no basement, type i-b, 131 units residential affordable housing project. ** maher: disturbance of at least 50 cu.yd. of soil, to dph **",issued,2019-01-31,2018-07-03,2019-01-31,,,,,9.0,,,2024-12-30,55000000.0,55000000.0,,,apartments,131.0,3.0,,,,1.0,constr type 1,Y,11.0,Outer Mission,94112.0,"(37.72019199622921, -122.44727724793613)",1514431511924,80.0,9.0,1.0,28.0,28861.0,9.0,6.0,4.0,8.0,6973/039,131.0
201503130811,1,new construction,2015-03-13,6411,034,974,,Geneva,Av,,,"to erect 4 stories, 1 basement, type iii-a, 3 units apartment with retail, mixed use building.",complete,2020-11-25,2015-03-13,2017-06-26,2020-11-25,2019-04-22,,,4.0,,,2020-06-10,1500000.0,1960300.0,,,apartments,3.0,2.0,,,,3.0,constr type 3,Y,11.0,Excelsior,94112.0,"(37.715661196450725, -122.44011283797767)",1374271202483,58.0,9.0,1.0,7.0,28861.0,9.0,6.0,4.0,8.0,6411/034,3.0
201703131307,1,new construction,2017-03-13,0164,001,875,,Sansome,St,,,"to erect 6 stories of 6 dwelling units, retail and office",filed,2017-03-13,2017-03-13,,,,,,6.0,,,,400000.0,,,,apartments,6.0,2.0,,,,3.0,constr type 3,,3.0,North Beach,94133.0,"(37.798218518902715, -122.40246159205701)",145594761344,106.0,6.0,3.0,23.0,308.0,3.0,10.0,1.0,2.0,0164/001,6.0
201504093240,1,new construction,2015-04-09,0836,011,22,,Franklin,St,,,"to erect 8 stories, no basement, 35 units residential & commercial building.",complete,2019-01-10,2015-04-09,2016-09-16,2019-01-10,2016-12-19,,,8.0,,,2022-08-16,4500000.0,6000000.0,,,apartments,35.0,2.0,,,,1.0,constr type 1,Y,5.0,Hayes Valley,94102.0,"(37.77472680019796, -122.42060368449975)",137756382641,21.0,4.0,11.0,9.0,28852.0,7.0,11.0,6.0,10.0,0836/011,35.0
201504143580,1,new construction,2015-04-14,6571,012,3314,,Cesar Chavez,St,0.0,,to erect 6 stories of 50 residential units 4 commercial units,filed,2015-04-14,2015-04-14,,,,,,6.0,,,,8000000.0,,,,apartments,50.0,2.0,,,,3.0,constr type 3,Y,9.0,Mission,94110.0,"(37.74852454608383, -122.41646320358313)",1378005483209,53.0,3.0,2.0,20.0,28859.0,2.0,7.0,7.0,7.0,6571/012,50.0
201805159202,1,new construction,2018-05-15,3591,024,793,,South Van Ness,Av,,,"to erect 7 stories, no basement, type iii-a over i-a, 75 units residential, retail & parking. (r-2, a, m, s-1, s-2)** maher: n/a **",issued,2018-12-05,2018-05-15,2018-12-05,,2020-01-30,,,7.0,,,2024-11-03,18500000.0,20050000.0,,,apartments,75.0,2.0,,,,1.0,constr type 1,Y,9.0,Mission,94110.0,"(37.760674461258, -122.41669850533773)",1508194160645,53.0,3.0,2.0,20.0,28859.0,2.0,7.0,7.0,7.0,3591/024,75.0
201603091627,1,new construction,2016-03-09,0256,016,770,,Powell,St,,,"""to erect 7 stories, 2 basement, 44 units residential building.** maher: n/a **""",issued,2017-12-29,2016-03-09,2017-12-29,,2018-05-08,,,7.0,,,2023-11-28,27000000.0,27000000.0,,,apartments,44.0,2.0,,,,1.0,constr type 1,Y,3.0,Nob Hill,94108.0,"(37.79178390030778, -122.4089135317139)",141572865197,16.0,6.0,3.0,21.0,28857.0,5.0,10.0,1.0,2.0,0256/016,44.0
201911217856,1,new construction,2019-11-21,3961,001A,312,,Utah,St,,,"to erect a 4-story, type iii a, 3-unit residential building w/ 1 basement.",filed,2019-11-21,2019-11-21,,,,,,4.0,,,,1500000.0,,,,apartments,3.0,2.0,,,,3.0,constr type 3,Y,10.0,Mission,94103.0,"(37.76553370448173, -122.40683410283313)",1576887168164,54.0,3.0,9.0,20.0,28853.0,8.0,8.0,7.0,6.0,3961/001A,3.0
201911258098,1,new construction,2019-11-25,4110,012,919,,Illinois,St,,,"mou proj-19-0285 priority processing.to erect a 6-story, type 1b, 1-basement mixed use building w/ 241 residential units, ground level lobby, retail and commercial space. (port site permit b-2019-0321)",filed,2019-11-25,2019-11-25,,,,,,6.0,,,,150000000.0,,,,apartments,241.0,3.0,,,,1.0,constr type 1,Y,10.0,Potrero Hill,94107.0,"(37.75986138312349, -122.38698400751304)",1577243514560,56.0,2.0,9.0,26.0,28856.0,10.0,8.0,3.0,6.0,4110/012,241.0
201501286922,1,new construction,2015-01-28,3730,015,1140,,Folsom,St,,,erect 6 stories of 111 dwelling unit.,withdrawn,2015-01-30,2015-01-28,,,,,,6.0,,,,19500000.0,,,,apartments,111.0,2.0,,,,1.0,constr type 1,Y,6.0,South of Market,94103.0,"(37.776231102367554, -122.40894040034337)",1369278165252,32.0,1.0,10.0,34.0,28853.0,8.0,9.0,2.0,3.0,3730/015,111.0
201603141951,1,new construction,2016-03-14,4591D,131,1,,Earl,St,,,"aka address 898 la salle ave. phrase 1b, building a. to erect 4 story, 1 basement, type va, 16 units residential building.** maher: n/a **",issued,2017-09-12,2016-03-14,2017-09-12,,,,,4.0,,,2023-08-12,5000000.0,5000000.0,,,apartments,16.0,2.0,,,,5.0,wood frame (5),Y,10.0,Bayview Hunters Point,94124.0,"(37.72762866125927, -122.37497703695044)",1415843502419,78.0,2.0,9.0,1.0,58.0,10.0,8.0,3.0,6.0,4591D/131,16.0
201603141960,1,new construction,2016-03-14,4591D,131,1,,Earl,St,,,"aka address; 888 la salle ave. to erect 4 story, 1 basement, type ia / va, 34 units residential building.** maher: n/a **",issued,2017-09-12,2016-03-14,2017-09-12,,,,,4.0,,,2023-08-12,9900000.0,9900000.0,,,apartments,34.0,2.0,,,,1.0,constr type 1,Y,10.0,Bayview Hunters Point,94124.0,"(37.72762866125927, -122.37497703695044)",1415850502419,78.0,2.0,9.0,1.0,58.0,10.0,8.0,3.0,6.0,4591D/131,34.0
202010156530,1,new construction,2020-10-15,3532,013,344,,14th,St,,,"to erect a type 1-b, 7-story, 60 residential dwelling unit and mixed use building with no basements.",filed,2020-10-15,2020-10-15,,,,,,7.0,,,,30000000.0,,,,apartments,60.0,2.0,,,,1.0,constr type 1,Y,9.0,Mission,94103.0,"(37.768459579463034, -122.42109380264256)",1601395457854,53.0,3.0,2.0,20.0,28853.0,8.0,7.0,7.0,7.0,3532/013,60.0
201604074244,1,new construction,2016-04-07,0855,016,1700,,Market,St,0.0,,construct (n) mixed-used building (apartment & commercial),complete,2020-12-23,2016-04-07,2018-05-29,2020-12-23,2019-03-14,,,8.0,,,2024-04-27,6500000.0,12000000.0,,,apartments,42.0,2.0,,,,1.0,constr type 1,Y,5.0,Hayes Valley,94102.0,"(37.77292758800868, -122.42243367420996)",1418907393021,26.0,4.0,11.0,9.0,28852.0,7.0,11.0,6.0,10.0,0855/016,42.0
201809200919,1,new construction,2018-09-20,3730,290,280,,07th,St,,,"to erect 6 stories, no basement, type ii-a, 17 units residential with commercial.",approved,2019-08-20,2018-09-20,,,,,,6.0,,,,4189000.0,6000000.0,,,apartments,17.0,2.0,,,,2.0,constr type 2,Y,6.0,South of Market,94103.0,"(37.776817820762176, -122.40849688803287)",1524680489453,32.0,1.0,10.0,34.0,28853.0,8.0,9.0,2.0,3.0,3730/290,17.0
201705035635,1,new construction,2017-05-03,2627,005,48,,Saturn,St,,,"erect 4-story, 1 basement, type 5, two family dwelling units building.",issued,2019-12-12,2017-05-03,2019-12-12,,,,,4.0,,,2021-12-12,600000.0,950000.0,,,2 family dwelling,2.0,2.0,,,,3.0,constr type 3,Y,8.0,Castro/Upper Market,94114.0,"(37.76289653245156, -122.44208674505236)",1461822140045,112.0,7.0,5.0,5.0,28862.0,15.0,5.0,8.0,1.0,2627/005,2.0
201410078312,1,new construction,2014-10-07,3559,001,2201,,Market,St,0.0,,"erect a 6 stories, 14 dwelling, basement, type 1b new building.",filed,2014-10-07,2014-10-07,,,,,,6.0,,,,2000000.0,5611000.0,,,apartments,14.0,2.0,,,,1.0,constr type 1,Y,8.0,Castro/Upper Market,94114.0,"(37.76535379299882, -122.43122492996704)",1358141423765,38.0,3.0,5.0,5.0,28862.0,15.0,5.0,7.0,1.0,3559/001,14.0
201602290780,1,new construction,2016-02-29,4591D,015,988,,Oakdale,Av,,,"3/11/20: ars propose address: aka address 988 oakdale ave. wfto erect a type 1a, 4 story residential bldg w/ 22 units. aka address:",approved,2020-02-19,2016-02-29,,,,,,4.0,,,,8900000.0,8900000.0,,,apartments,22.0,2.0,,,,1.0,constr type 1,Y,10.0,Bayview Hunters Point,94124.0,"(37.72844766859224, -122.37547738333367)",1596399517058,78.0,2.0,9.0,1.0,58.0,10.0,8.0,3.0,6.0,4591D/015,22.0
201311041047,1,new construction,2013-11-04,1179,024A,1631,,Mcallister,St,,,"erect 4 stories, 1 basement, 4-units residential bldg.** maher: compliance with ordinance no# 155-13 not required **",complete,2016-09-28,2013-11-04,2014-12-09,2016-09-28,2015-02-10,,,4.0,,,2017-11-23,975000.0,1500000.0,,,apartments,4.0,2.0,,,,3.0,constr type 3,Y,5.0,Western Addition,94117.0,"(37.777416854290976, -122.4390787195751)",1364689502242,97.0,7.0,11.0,39.0,29492.0,15.0,11.0,8.0,10.0,1179/024A,4.0
201810294361,1,new construction,2018-10-29,0317,011,530,,Jones,St,,,"to erect 13 stories, 1 basement, type 1a mixed-use bldg w/ church, retail and 176 dwelling units**comply w/ maher ord 155-13, route to health**cfc shall not be issued before the completion of lots merger.1st addendum shall not be issued prior to written puc approval of stormwater control plan.",issued,2020-05-13,2018-10-29,2020-05-13,,,,,13.0,,,2026-05-13,52800000.0,65000000.0,,,apartments,176.0,2.0,,,,1.0,constr type 1,Y,6.0,Tenderloin,94102.0,"(37.786276291877876, -122.41270698637699)",1529733233811,20.0,5.0,10.0,36.0,28852.0,5.0,9.0,10.0,3.0,0317/011,176.0
201810294361,1,new construction,2018-10-29,0317,009,474,,Ofarrell,St,,,"to erect 13 stories, 1 basement, type 1a mixed-use bldg w/ church, retail and 176 dwelling units**comply w/ maher ord 155-13, route to health**cfc shall not be issued before the completion of lots merger.1st addendum shall not be issued prior to written puc approval of stormwater control plan.",issued,2020-05-13,2018-10-29,2020-05-13,,,,,13.0,,,2026-05-13,52800000.0,65000000.0,,,apartments,176.0,2.0,,,,1.0,constr type 1,Y,6.0,Tenderloin,94102.0,"(37.78608987207156, -122.41266901861577)",152973269397,20.0,5.0,10.0,36.0,28852.0,5.0,9.0,10.0,3.0,0317/009,176.0
201907035129,1,new construction,2019-07-03,3756,042,1237,,Folsom,St,,,"to erect a 10-story, type 1b, 1 basement, mixed use bldg w/ 24 residential units, 2 hotel(transient) rooms and retail space. comply to maher ord# 155-13, route to dph.",filed,2019-07-03,2019-07-03,,,,,,10.0,,,,6464616.0,,,,apartments,24.0,2.0,,,,1.0,constr type 1,Y,6.0,South of Market,94103.0,"(37.77432764910802, -122.4104811533271)",1558725166443,32.0,1.0,10.0,34.0,28853.0,8.0,9.0,2.0,3.0,3756/042,24.0
201912038490,1,new construction,2019-12-03,6954,018,65,,Ocean,Av,,,"to erect 6 stories, 1 basement, type i-a / iii-a, 193 residential units with child care, mix use building. (r-2,e,s-2)",issued,2021-01-21,2019-12-03,2021-01-21,,,,,6.0,,,2025-01-21,30000000.0,47465000.0,,,apartments,193.0,2.0,,,,1.0,constr type 1,,11.0,Outer Mission,94112.0,"(37.72325745903044, -122.43835605642163)",1577761215155,80.0,9.0,1.0,28.0,28861.0,9.0,6.0,4.0,8.0,6954/018,193.0
201603253145,1,new construction,2016-03-25,2831,013,4154,,24th,St,,,"to erect 4 stories, 1 basement, 5 units apartment with office, mixed use building.",withdrawn,2018-10-25,2016-03-25,,,,,,4.0,,,,1000000.0,,,,apartments,5.0,2.0,,,,3.0,constr type 3,Y,8.0,Noe Valley,94114.0,"(37.751467146727514, -122.4353100778258)",1417437145440,84.0,3.0,5.0,22.0,28862.0,2.0,5.0,7.0,1.0,2831/013,5.0
201810294361,1,new construction,2018-10-29,0317,007,450,,Ofarrell,St,,,"to erect 13 stories, 1 basement, type 1a mixed-use bldg w/ church, retail and 176 dwelling units**comply w/ maher ord 155-13, route to health**cfc shall not be issued before the completion of lots merger.1st addendum shall not be issued prior to written puc approval of stormwater control plan.",issued,2020-05-13,2018-10-29,2020-05-13,,,,,13.0,,,2026-05-13,52800000.0,65000000.0,,,apartments,176.0,2.0,,,,1.0,constr type 1,Y,6.0,Tenderloin,94102.0,"(37.786157435852424, -122.41240768927915)",152973169396,20.0,5.0,10.0,36.0,28852.0,5.0,9.0,10.0,3.0,0317/007,176.0
202008312934,1,new construction,2020-08-31,3703,026,1010,V,Mission,St,0.0,,"to erect a type 1-a, 9-story, mixed use building with 57 dwelling units and one commercial.",filed,2020-08-31,2020-08-31,,,,,,9.0,,,,5000000.0,,,,apartments,57.0,2.0,,,,1.0,constr type 1,Y,6.0,South of Market,94103.0,"(37.78084880220914, -122.4094591089474)",1597435480517,32.0,5.0,10.0,34.0,28853.0,14.0,9.0,2.0,3.0,3703/026,57.0
201611303826,1,new construction,2016-11-30,3701,020,35,V,Laskie,St,,,"to erect 21 stories, 1 basement, type i-a, 299 dwelling unit mix use residentaila/commercial. (r-2,b,m,s-2)",approved,2019-09-13,2016-11-30,,,,,,21.0,,,,81500000.0,81500000.0,,,apartments,299.0,2.0,,,,1.0,constr type 1,Y,6.0,South of Market,94103.0,"(37.77697728256774, -122.41473636194968)",1445891164285,32.0,5.0,10.0,34.0,28853.0,8.0,9.0,2.0,3.0,3701/020,299.0
201910235331,1,new construction,2019-10-23,1071,003,2670,,Geary,Bl,,,"to erect 8 stories, 1 basement, type i-b, 101 residential units with mixed use building. (r-2,b,s-2)",filed,2019-10-23,2019-10-23,,,,,,8.0,,,,25000000.0,25000000.0,,,apartments,101.0,2.0,,,,1.0,constr type 1,,2.0,Presidio Heights,94118.0,"(37.782839698580744, -122.44745168405458)",157324788937,11.0,8.0,6.0,31.0,54.0,15.0,1.0,9.0,11.0,1071/003,101.0
201808137195,1,new construction,2018-08-13,8948,001,301,,Macalla,Ct,,,"mayor's executive directive 17-02 only. yerba buena project. to erect 6 stories, 1 basement, type iii-a over type i-a, 124 units residential buildng with parking. (r-2,a-3,s-2)** mitigation measures apply **",approved,2019-05-29,2018-08-24,,,,,,6.0,,,,68285000.0,68285000.0,,,apartments,124.0,3.0,,,,1.0,constr type 1,Y,6.0,Treasure Island,94130.0,"(37.81111104213923, -122.36991663634815)",1540567512801,35.0,1.0,10.0,37.0,62.0,,9.0,2.0,3.0,8948/001,124.0
201604134664,1,new construction,2016-04-13,3749,012,15,,Guy,Pl,,,construct new 6-story 2-dwelling residential building of type 1a construction at ground floor and type 3b construction at floors 2 to 6.,complete,2020-09-09,2016-04-13,2016-11-14,2020-09-09,2018-07-13,,,6.0,,,2019-10-30,1266000.0,2000000.0,,,2 family dwelling,2.0,2.0,,,,1.0,constr type 1,Y,6.0,Financial District/South Beach,94105.0,"(37.78630745831501, -122.39435201538991)",1419503165810,30.0,1.0,10.0,8.0,28855.0,6.0,9.0,2.0,3.0,3749/012,2.0
201411101145,1,new construction,2014-11-10,3730,015,1140,,Folsom,St,,,"erect 6-story, 1 basement, type 1, 3, 5, retail, parking, 112 residential units building. compliance w/ oridinance no 155-13 exempted.",complete,2017-12-07,2014-11-10,2015-12-30,2017-12-07,2016-05-20,,,6.0,,,2021-11-28,16385000.0,17450000.0,,,apartments,112.0,2.0,,,,1.0,constr type 1,Y,6.0,South of Market,94103.0,"(37.776231102367554, -122.40894040034337)",1361901165252,32.0,1.0,10.0,34.0,28853.0,8.0,9.0,2.0,3.0,3730/015,112.0
201809109596,1,new construction,2018-09-10,1036,038,3641,,California,St,,,"erect a 4 story, type 3a(l2-l4) and type 1(l1), mixed use bldg w/ 9 residential units.",filed,2018-09-10,2018-09-10,,,,,,4.0,,,,3050000.0,,,,apartments,9.0,2.0,,,,3.0,constr type 3,Y,2.0,Presidio Heights,94118.0,"(37.786025351406046, -122.4541679046867)",152289787791,11.0,8.0,6.0,31.0,54.0,11.0,1.0,9.0,11.0,1036/038,9.0
201804257356,1,new construction,2018-04-25,5000,027,625,,Gilman,Av,,,"erect a new affordable housing with 156 units,ground fl retail,mixed-use residential,no basement, 6 story building. type 1a/3a. (r-2,m) **comply w/ maher 155-13**",filed,2018-04-25,2018-04-25,,,,,,6.0,,,,65000000.0,65000000.0,,,apartments,156.0,2.0,,,,1.0,constr type 1,Y,10.0,Bayview Hunters Point,94124.0,"(37.71485943405036, -122.38463758582591)",1505639511313,79.0,2.0,9.0,1.0,58.0,10.0,8.0,3.0,6.0,5000/027,156.0
201604144797,1,new construction,2016-04-14,4591D,017,999,,Oakdale,Av,,,(bldg q) to erect 4 stories of 39 dwellings with parking,issued,2020-10-05,2016-04-14,2020-10-05,,,,,4.0,,,2025-04-05,12800000.0,12800000.0,,,apartments,39.0,2.0,,,,1.0,constr type 1,Y,10.0,Bayview Hunters Point,94124.0,"(37.72845926243729, -122.37566353191892)",1596398517059,78.0,2.0,9.0,1.0,58.0,10.0,8.0,3.0,6.0,4591D/017,39.0
201605046495,1,new construction,2016-05-04,3747,012,325,,Fremont,St,,,"to erect 26 stories, 3 basement, 118 residential units with mix use type 1 construction.",issued,2017-03-21,2016-05-04,2017-03-21,,,,,26.0,,,2023-02-18,28000000.0,43500000.0,,,apartments,118.0,2.0,,,,1.0,constr type 1,Y,6.0,Financial District/South Beach,94105.0,"(37.78777143774861, -122.39294660099004)",1421909165779,30.0,1.0,10.0,8.0,28855.0,6.0,9.0,2.0,3.0,3747/012,118.0
201902112589,1,new construction,2019-02-11,3779,133,833,,Bryant,St,,,"100% affortable to erect a type 3-a over 1-a, 6-story, 146 dwelling unit and retail with no basement.",issued,2019-11-20,2019-02-11,2019-11-20,,2020-03-09,,,6.0,,,2025-11-20,26145272.0,27000000.0,,,apartments,146.0,4.0,,,,3.0,constr type 3,Y,6.0,South of Market,94103.0,"(37.77523499406933, -122.4031582308563)",1540981167541,32.0,1.0,10.0,34.0,28853.0,14.0,9.0,2.0,3.0,3779/133,146.0
202008313033,1,new construction,2020-08-31,6526,012,3260,,26th,St,,,"to erect a type 3, 5 story, 34 residential unit building with one commertial unit and one partial basement.",filed,2020-08-31,2020-08-31,,,,,,5.0,,,,9400000.0,,,,apartments,34.0,2.0,,,,3.0,constr type 3,Y,9.0,Mission,94110.0,"(37.74939613287864, -122.41518065606965)",1597540206252,53.0,3.0,2.0,20.0,28859.0,2.0,7.0,7.0,7.0,6526/012,34.0
202009305561,1,new construction,2020-09-30,1438,017A,4200,,Geary,Bl,,,"100% affordable housing. to erect a type 1-a, 7-story, 98 senior residential units over ground floor commerical space. open space includes a rear yard and two 7th floor open spaces. all units are adaptable or mobility units. to be on 3 lots 1438-017a, 017 and 016.",filed,2020-09-30,2020-09-30,,,,,,7.0,,,,44800000.0,,,,apartments,98.0,2.0,,,,1.0,constr type 1,Y,1.0,Inner Richmond,94118.0,"(37.781314243983964, -122.46461213855716)",1600331374394,5.0,8.0,4.0,11.0,54.0,11.0,2.0,9.0,9.0,1438/017A,98.0
201505015151,1,new construction,2015-05-01,0871,004,1870,,Market,St,,,"to erect 8 stories, no basement, type i-b, 9 residential units & retail building.",issued,2020-02-27,2015-05-01,2020-02-27,,,,,8.0,,,2024-08-27,3200000.0,5200000.0,,,apartments,9.0,2.0,,,,1.0,constr type 1,Y,8.0,Hayes Valley,94102.0,"(37.77124965758168, -122.42467309986992)",138014683700,27.0,7.0,5.0,9.0,28852.0,7.0,5.0,6.0,1.0,0871/004,9.0
202010015608,1,new construction,2020-10-01,3735,012,95,,Hawthorne,St,,,"to erect 42 story, 6 basement, approximately 444' tall, type 1, multi family-mixed use structure, with 412 dwelling units. approximately 4,000 sq feet of ground floor retail.",filed,2020-10-01,2020-10-01,,,,,,42.0,,,,180000000.0,,,,apartments,412.0,2.0,,,,1.0,constr type 1,Y,6.0,Financial District/South Beach,94105.0,"(37.785050194177565, -122.39789820973873)",1600382165576,32.0,1.0,10.0,8.0,28855.0,6.0,9.0,2.0,3.0,3735/012,412.0
201602290780,1,new construction,2016-02-29,4591D,131,1,,Earl,St,,,"3/11/20: ars propose address: aka address 988 oakdale ave. wfto erect a type 1a, 4 story residential bldg w/ 22 units. aka address:",approved,2020-02-19,2016-02-29,,,,,,4.0,,,,8900000.0,8900000.0,,,apartments,22.0,2.0,,,,1.0,constr type 1,Y,10.0,Bayview Hunters Point,94124.0,"(37.72762866125927, -122.37497703695044)",1414289502419,78.0,2.0,9.0,1.0,58.0,10.0,8.0,3.0,6.0,4591D/131,22.0
201806071206,1,new construction,2018-06-07,5668,018,237,,Cortland,Av,,,"to erect 4 stories, no basement, type iii-a, 3 units residential with retail building. (r-2,m)",issued,2020-01-15,2018-06-07,2020-01-15,,,,,4.0,,,2022-01-15,800000.0,1274323.0,,,apartments,3.0,2.0,,,,3.0,constr type 3,Y,9.0,Bernal Heights,94110.0,"(37.73961671617612, -122.4188021292275)",1511019186377,83.0,9.0,2.0,2.0,28859.0,2.0,7.0,4.0,7.0,5668/018,3.0
